Key,Hashing,Indice,Collisions TS1,Collisions TS2,Collisions TS3,Collisions TS4,Collisions TS5
2,LP,1050,243,72,69,57,58
2,QP,1050,9818,2517,1936,1335,1378
2,SC,1051,131,67,59,51,53
2,LP,1051,243,72,69,58,58
2,QP,1051,9818,2517,1936,1391,1378
2,SC,1052,131,68,59,51,53
2,LP,1052,243,73,69,58,58
2,QP,1052,9818,2594,1936,1391,1378
2,SC,1053,131,68,59,51,53
2,LP,1053,243,73,69,58,58
2,QP,1053,9818,2594,1936,1391,1378
2,SC,1054,131,68,59,51,53
2,LP,1054,243,73,69,58,58
2,QP,1054,9818,2594,1936,1391,1378
2,SC,1055,131,68,59,52,53
2,LP,1055,244,73,69,59,58
2,QP,1055,9818,2594,1936,1448,1378
2,SC,1056,131,68,59,52,53
2,LP,1056,244,73,69,59,58
2,QP,1056,9818,2594,1936,1448,1378
2,SC,1057,131,68,59,52,54
2,LP,1057,244,73,69,59,59
2,QP,1057,9818,2594,1936,1448,1431
2,SC,1058,131,68,60,53,54
2,LP,1058,244,73,71,60,59
2,QP,1058,9818,2594,2001,1506,1431
2,SC,1059,132,68,61,54,54
2,LP,1059,245,73,72,61,59
2,QP,1059,9977,2594,2067,1565,1431
2,SC,1060,133,68,62,54,54
2,LP,1060,246,73,73,61,59
2,QP,1060,10137,2594,2134,1565,1431
2,SC,1061,133,68,62,54,54
2,LP,1061,246,73,73,61,59
2,QP,1061,10137,2594,2134,1565,1431
2,SC,1062,133,68,62,54,54
2,LP,1062,246,73,73,61,59
2,QP,1062,10137,2594,2134,1565,1431
2,SC,1063,133,68,62,54,54
2,LP,1063,246,73,73,61,59
2,QP,1063,10137,2594,2134,1565,1431
2,SC,1064,133,68,62,54,54
2,LP,1064,246,73,73,61,59
2,QP,1064,10137,2594,2134,1565,1431
2,SC,1065,133,68,62,54,55
2,LP,1065,246,73,73,61,60
2,QP,1065,10137,2594,2134,1565,1485
2,SC,1066,134,70,62,54,55
2,LP,1066,251,75,73,61,60
2,QP,1066,10298,2672,2134,1565,1485
2,SC,1067,134,70,62,54,55
2,LP,1067,251,75,73,61,60
2,QP,1067,10298,2672,2134,1565,1485
2,SC,1068,134,70,63,54,55
2,LP,1068,251,75,74,61,60
2,QP,1068,10298,2672,2202,1565,1485
2,SC,1069,134,70,63,54,55
2,LP,1069,251,75,74,61,60
2,QP,1069,10298,2672,2202,1565,1485
2,SC,1070,134,70,63,54,55
2,LP,1070,251,75,74,61,60
2,QP,1070,10460,2672,2202,1565,1485
2,SC,1071,134,70,63,54,55
2,LP,1071,251,75,74,61,60
2,QP,1071,10460,2672,2202,1565,1485
2,SC,1072,134,70,64,54,55
2,LP,1072,251,75,75,61,60
2,QP,1072,10460,2672,2271,1565,1485
2,SC,1073,134,70,64,54,55
2,LP,1073,251,75,75,61,60
2,QP,1073,10460,2672,2271,1565,1485
2,SC,1074,134,70,64,54,56
2,LP,1074,251,75,75,61,61
2,QP,1074,10460,2672,2271,1565,1540
2,SC,1075,134,70,64,54,56
2,LP,1075,251,75,75,61,61
2,QP,1075,10460,2672,2271,1565,1540
2,SC,1076,134,70,64,54,56
2,LP,1076,251,75,75,61,61
2,QP,1076,10460,2672,2271,1565,1540
2,SC,1077,134,70,64,54,56
2,LP,1077,251,75,75,61,61
2,QP,1077,10460,2672,2271,1565,1540
2,SC,1078,134,70,64,54,56
2,LP,1078,251,75,75,61,61
2,QP,1078,10460,2672,2271,1565,1540
2,SC,1079,134,70,65,54,56
2,LP,1079,251,75,76,61,61
2,QP,1079,10460,2672,2341,1565,1540
2,SC,1080,135,70,65,54,56
2,LP,1080,253,75,76,61,61
2,QP,1080,10623,2672,2341,1565,1540
2,SC,1081,135,70,65,54,56
2,LP,1081,253,75,76,61,61
2,QP,1081,10623,2672,2341,1565,1540
2,SC,1082,135,70,65,54,56
2,LP,1082,253,75,76,61,61
2,QP,1082,10623,2672,2341,1565,1540
2,SC,1083,135,70,65,54,56
2,LP,1083,253,75,76,61,61
2,QP,1083,10623,2672,2341,1565,1540
2,SC,1084,135,70,65,54,56
2,LP,1084,253,75,76,61,61
2,QP,1084,10623,2672,2341,1565,1540
2,SC,1085,135,71,65,55,56
2,LP,1085,259,76,76,62,61
2,QP,1085,10623,2751,2341,1625,1540
2,SC,1086,137,72,65,56,56
2,LP,1086,266,77,76,63,61
2,QP,1086,10787,2831,2341,1686,1540
2,SC,1087,138,72,66,56,56
2,LP,1087,267,77,78,63,61
2,QP,1087,10952,2831,2412,1686,1540
2,SC,1088,138,72,66,56,56
2,LP,1088,267,77,78,63,61
2,QP,1088,10952,2831,2412,1686,1540
2,SC,1089,138,72,67,56,56
2,LP,1089,267,77,79,63,61
2,QP,1089,10952,2831,2484,1686,1540
2,SC,1090,138,73,67,56,56
2,LP,1090,267,78,79,63,61
2,QP,1090,10952,2912,2484,1686,1540
2,SC,1091,138,73,67,56,58
2,LP,1091,267,78,79,63,63
2,QP,1091,10952,2912,2484,1686,1596
2,SC,1092,138,73,67,56,58
2,LP,1092,267,78,79,63,63
2,QP,1092,10952,2912,2484,1686,1596
2,SC,1093,138,73,67,57,58
2,LP,1093,267,78,79,64,63
2,QP,1093,10952,2912,2484,1748,1596
2,SC,1094,138,73,67,57,58
2,LP,1094,267,78,79,64,63
2,QP,1094,10952,2912,2484,1748,1596
2,SC,1095,138,73,67,57,58
2,LP,1095,267,78,79,64,63
2,QP,1095,10952,2912,2484,1748,1596
2,SC,1096,138,73,67,57,58
2,LP,1096,267,78,79,64,63
2,QP,1096,10952,2912,2484,1748,1596
2,SC,1097,139,73,67,58,58
2,LP,1097,268,78,79,65,63
2,QP,1097,11118,2912,2484,1811,1596
2,SC,1098,139,73,67,58,58
2,LP,1098,268,78,79,65,63
2,QP,1098,11118,2912,2484,1811,1596
2,SC,1099,139,73,67,58,58
2,LP,1099,268,78,79,65,63
2,QP,1099,11118,2912,2484,1811,1596
2,SC,1100,140,73,67,58,58
2,LP,1100,269,78,79,65,63
2,QP,1100,11285,2912,2484,1811,1596
2,SC,1101,140,73,67,58,58
2,LP,1101,269,78,79,65,63
2,QP,1101,11285,2912,2484,1811,1596
2,SC,1102,140,73,67,58,58
2,LP,1102,269,78,79,65,63
2,QP,1102,11285,2912,2484,1811,1596
2,SC,1103,140,73,67,58,58
2,LP,1103,269,78,79,65,63
2,QP,1103,11285,2912,2484,1811,1596
2,SC,1104,140,73,67,59,58
2,LP,1104,269,78,79,66,63
2,QP,1104,11453,2912,2484,1875,1596
2,SC,1105,140,73,67,59,58
2,LP,1105,269,78,79,66,63
2,QP,1105,11453,2912,2484,1875,1596
2,SC,1106,140,74,67,59,58
2,LP,1106,269,79,79,66,63
2,QP,1106,11453,2994,2484,1875,1596
2,SC,1107,140,74,67,59,58
2,LP,1107,269,79,79,66,63
2,QP,1107,11453,2994,2484,1875,1596
2,SC,1108,141,74,67,59,58
2,LP,1108,273,79,79,66,63
2,QP,1108,11622,2994,2484,1875,1596
2,SC,1109,142,74,67,60,58
2,LP,1109,274,79,79,67,63
2,QP,1109,11796,2994,2484,1941,1596
2,SC,1110,143,74,67,60,58
2,LP,1110,276,79,79,67,63
2,QP,1110,11971,2994,2484,1941,1596
2,SC,1111,144,74,67,61,58
2,LP,1111,277,79,79,68,63
2,QP,1111,12147,2994,2484,2008,1596
2,SC,1112,144,74,67,61,58
2,LP,1112,277,79,79,68,63
2,QP,1112,12147,2994,2484,2008,1596
2,SC,1113,144,75,67,61,59
2,LP,1113,277,80,79,68,65
2,QP,1113,12147,3077,2484,2008,1653
2,SC,1114,144,75,67,61,59
2,LP,1114,277,80,79,68,65
2,QP,1114,12147,3077,2484,2008,1653
2,SC,1115,144,75,67,61,59
2,LP,1115,283,80,79,68,65
2,QP,1115,12147,3077,2484,2008,1653
2,SC,1116,144,75,67,61,59
2,LP,1116,283,80,79,68,65
2,QP,1116,12147,3077,2484,2008,1653
2,SC,1117,145,76,68,61,59
2,LP,1117,284,81,80,68,65
2,QP,1117,12324,3161,2557,2008,1653
2,SC,1118,145,76,68,61,59
2,LP,1118,284,81,80,68,65
2,QP,1118,12324,3161,2557,2008,1653
2,SC,1119,145,76,68,61,59
2,LP,1119,284,81,80,68,65
2,QP,1119,12324,3161,2557,2008,1653
2,SC,1120,146,76,68,61,59
2,LP,1120,285,81,80,68,65
2,QP,1120,12502,3161,2557,2008,1653
2,SC,1121,146,76,68,61,59
2,LP,1121,285,81,80,68,65
2,QP,1121,12502,3161,2557,2008,1653
2,SC,1122,147,76,68,61,59
2,LP,1122,286,81,80,68,65
2,QP,1122,12681,3161,2557,2008,1653
2,SC,1123,148,76,69,61,59
2,LP,1123,291,81,81,68,65
2,QP,1123,12861,3161,2631,2008,1653
2,SC,1124,148,76,69,61,59
2,LP,1124,291,81,81,68,65
2,QP,1124,12861,3161,2631,2008,1653
2,SC,1125,149,76,69,61,59
2,LP,1125,292,81,81,68,65
2,QP,1125,13043,3161,2631,2008,1653
2,SC,1126,149,76,70,62,59
2,LP,1126,292,81,82,69,65
2,QP,1126,13043,3161,2706,2076,1653
2,SC,1127,149,76,70,62,59
2,LP,1127,292,81,82,69,65
2,QP,1127,13043,3161,2706,2076,1653
2,SC,1128,149,76,70,62,59
2,LP,1128,292,81,82,69,65
2,QP,1128,13043,3161,2706,2076,1653
2,SC,1129,149,77,70,62,59
2,LP,1129,292,83,82,69,65
2,QP,1129,13043,3246,2706,2076,1653
2,SC,1130,149,77,71,62,59
2,LP,1130,292,83,83,69,65
2,QP,1130,13043,3246,2782,2076,1653
2,SC,1131,150,77,71,62,59
2,LP,1131,294,83,83,69,65
2,QP,1131,13226,3246,2782,2076,1653
2,SC,1132,150,77,71,63,59
2,LP,1132,294,83,83,70,65
2,QP,1132,13226,3246,2782,2145,1653
2,SC,1133,150,77,71,63,59
2,LP,1133,294,83,83,70,65
2,QP,1133,13226,3246,2782,2145,1653
2,SC,1134,151,77,71,63,59
2,LP,1134,297,83,83,70,65
2,QP,1134,13410,3246,2782,2145,1653
2,SC,1135,151,77,71,63,59
2,LP,1135,297,83,83,70,65
2,QP,1135,13410,3246,2782,2145,1653
2,SC,1136,151,77,71,63,59
2,LP,1136,297,83,83,70,65
2,QP,1136,13410,3246,2782,2145,1653
2,SC,1137,151,77,71,64,59
2,LP,1137,297,83,83,71,65
2,QP,1137,13595,3246,2782,2215,1653
2,SC,1138,151,77,71,64,59
2,LP,1138,297,83,83,71,65
2,QP,1138,13595,3246,2782,2215,1653
2,SC,1139,152,77,71,64,59
2,LP,1139,298,83,83,71,65
2,QP,1139,13781,3246,2782,2215,1653
2,SC,1140,152,77,71,65,59
2,LP,1140,298,83,83,72,65
2,QP,1140,13781,3246,2782,2286,1653
2,SC,1141,152,77,71,66,59
2,LP,1141,298,83,83,73,65
2,QP,1141,13781,3246,2782,2358,1653
2,SC,1142,152,77,71,66,59
2,LP,1142,298,83,83,73,65
2,QP,1142,13781,3246,2782,2358,1653
2,SC,1143,152,77,71,66,59
2,LP,1143,298,83,83,73,65
2,QP,1143,13781,3246,2782,2358,1653
2,SC,1144,152,77,71,66,59
2,LP,1144,298,83,83,73,66
2,QP,1144,13781,3246,2782,2358,1653
2,SC,1145,153,77,71,66,59
2,LP,1145,302,83,83,73,66
2,QP,1145,13969,3246,2782,2358,1653
2,SC,1146,154,77,71,66,59
2,LP,1146,307,83,84,73,66
2,QP,1146,14158,3246,2782,2358,1653
2,SC,1147,155,77,71,67,59
2,LP,1147,308,83,84,74,66
2,QP,1147,14348,3246,2782,2432,1653
2,SC,1148,155,77,71,67,59
2,LP,1148,308,83,84,74,66
2,QP,1148,14348,3246,2782,2432,1653
2,SC,1149,155,78,71,67,59
2,LP,1149,308,84,84,74,66
2,QP,1149,14348,3332,2782,2432,1653
2,SC,1150,155,79,71,67,59
2,LP,1150,308,85,84,74,66
2,QP,1150,14348,3420,2782,2432,1653
2,SC,1151,155,79,71,67,59
2,LP,1151,308,85,84,74,66
2,QP,1151,14348,3420,2782,2432,1653
2,SC,1152,155,79,71,67,59
2,LP,1152,308,85,84,74,66
2,QP,1152,14348,3420,2782,2432,1653
2,SC,1153,156,79,71,67,59
2,LP,1153,310,85,84,74,66
2,QP,1153,14539,3420,2782,2432,1653
2,SC,1154,157,79,71,67,59
2,LP,1154,311,85,84,74,66
2,QP,1154,14731,3420,2782,2432,1653
2,SC,1155,159,80,71,67,59
2,LP,1155,314,86,84,74,66
2,QP,1155,14925,3509,2782,2432,1653
2,SC,1156,160,80,71,67,59
2,LP,1156,316,86,84,74,66
2,QP,1156,15123,3509,2782,2432,1653
2,SC,1157,160,80,71,67,59
2,LP,1157,316,86,84,74,66
2,QP,1157,15123,3509,2782,2432,1653
2,SC,1158,161,80,71,67,59
2,LP,1158,317,86,84,74,66
2,QP,1158,15322,3509,2782,2432,1653
2,SC,1159,161,80,71,67,59
2,LP,1159,317,86,84,74,66
2,QP,1159,15322,3509,2782,2432,1653
2,SC,1160,162,80,71,67,59
2,LP,1160,320,86,84,74,66
2,QP,1160,15522,3509,2782,2432,1653
2,SC,1161,163,80,71,68,59
2,LP,1161,321,87,84,75,66
2,QP,1161,15723,3509,2782,2507,1653
2,SC,1162,163,80,71,68,59
2,LP,1162,321,87,84,75,66
2,QP,1162,15723,3509,2782,2507,1653
2,SC,1163,163,80,71,69,59
2,LP,1163,321,87,84,76,66
2,QP,1163,15723,3509,2782,2583,1653
2,SC,1164,164,80,71,69,59
2,LP,1164,325,87,84,76,66
2,QP,1164,15928,3509,2782,2583,1653
2,SC,1165,165,80,71,70,59
2,LP,1165,332,87,84,78,66
2,QP,1165,16135,3509,2782,2660,1653
2,SC,1166,165,80,71,70,59
2,LP,1166,332,87,84,78,66
2,QP,1166,16135,3509,2782,2660,1653
2,SC,1167,165,80,71,70,59
2,LP,1167,332,87,84,78,66
2,QP,1167,16135,3509,2782,2660,1653
2,SC,1168,165,80,71,70,59
2,LP,1168,332,87,84,78,66
2,QP,1168,16135,3509,2782,2660,1653
2,SC,1169,165,80,71,70,59
2,LP,1169,333,87,84,78,66
2,QP,1169,16135,3509,2782,2660,1653
2,SC,1170,165,80,71,70,59
2,LP,1170,333,87,84,78,66
2,QP,1170,16135,3509,2782,2660,1653
2,SC,1171,166,80,71,70,59
2,LP,1171,334,87,84,78,66
2,QP,1171,16343,3509,2782,2660,1653
2,SC,1172,166,80,71,70,59
2,LP,1172,334,87,84,78,66
2,QP,1172,16343,3509,2782,2660,1653
2,SC,1173,166,81,71,70,60
2,LP,1173,334,88,84,78,67
2,QP,1173,16343,3599,2782,2660,1711
2,SC,1174,166,81,71,70,60
2,LP,1174,334,88,84,78,67
2,QP,1174,16343,3599,2782,2660,1711
2,SC,1175,166,81,72,70,60
2,LP,1175,334,88,86,78,67
2,QP,1175,16343,3599,2859,2660,1711
2,SC,1176,166,81,73,70,60
2,LP,1176,334,88,88,78,67
2,QP,1176,16343,3599,2937,2660,1711
2,SC,1177,166,81,74,70,60
2,LP,1177,334,88,89,78,67
2,QP,1177,16343,3599,3016,2660,1711
2,SC,1178,166,81,74,70,60
2,LP,1178,334,88,89,78,67
2,QP,1178,16343,3599,3016,2660,1711
2,SC,1179,166,81,74,70,60
2,LP,1179,334,88,89,78,67
2,QP,1179,16343,3599,3016,2660,1711
2,SC,1180,166,81,74,70,60
2,LP,1180,334,88,89,78,67
2,QP,1180,16343,3599,3016,2660,1711
2,SC,1181,166,81,74,70,60
2,LP,1181,334,88,89,78,67
2,QP,1181,16343,3599,3016,2660,1711
2,SC,1182,166,81,74,70,60
2,LP,1182,335,88,89,78,67
2,QP,1182,16343,3599,3016,2660,1711
2,SC,1183,166,81,74,70,61
2,LP,1183,335,88,89,78,68
2,QP,1183,16343,3599,3016,2660,1770
2,SC,1184,167,81,74,70,61
2,LP,1184,342,88,89,78,68
2,QP,1184,16552,3599,3016,2660,1770
2,SC,1185,168,81,74,70,61
2,LP,1185,343,88,89,78,68
2,QP,1185,16762,3599,3016,2660,1770
2,SC,1186,168,81,74,70,61
2,LP,1186,343,88,89,78,68
2,QP,1186,16762,3599,3016,2660,1770
2,SC,1187,170,81,74,71,61
2,LP,1187,350,88,89,79,68
2,QP,1187,16973,3599,3016,2738,1770
2,SC,1188,171,81,74,72,61
2,LP,1188,351,88,89,80,68
2,QP,1188,17185,3599,3016,2817,1770
2,SC,1189,171,81,74,72,61
2,LP,1189,351,88,89,80,68
2,QP,1189,17185,3599,3016,2817,1770
2,SC,1190,171,81,74,72,61
2,LP,1190,351,88,89,80,68
2,QP,1190,17185,3599,3016,2817,1770
2,SC,1191,171,82,75,72,61
2,LP,1191,351,89,91,80,68
2,QP,1191,17185,3690,3096,2817,1770
2,SC,1192,171,82,75,72,62
2,LP,1192,351,89,91,80,69
2,QP,1192,17185,3690,3096,2817,1831
2,SC,1193,171,82,75,72,62
2,LP,1193,351,89,91,80,69
2,QP,1193,17185,3690,3096,2817,1831
2,SC,1194,171,82,75,73,62
2,LP,1194,351,89,91,81,69
2,QP,1194,17185,3690,3096,2897,1831
2,SC,1195,172,82,76,73,63
2,LP,1195,352,89,92,81,70
2,QP,1195,17398,3690,3177,2897,1893
2,SC,1196,172,82,76,73,63
2,LP,1196,352,89,92,81,70
2,QP,1196,17398,3690,3177,2897,1893
2,SC,1197,172,83,77,73,64
2,LP,1197,352,90,93,81,72
2,QP,1197,17398,3782,3259,2897,1956
2,SC,1198,173,83,78,73,64
2,LP,1198,353,90,97,81,72
2,QP,1198,17612,3782,3343,2897,1956
2,SC,1199,173,83,78,73,64
2,LP,1199,353,90,97,81,72
2,QP,1199,17612,3782,3343,2897,1956
2,SC,1200,174,83,78,73,64
2,LP,1200,358,90,97,81,72
2,QP,1200,17827,3782,3343,2897,1956
2,SC,1201,174,83,78,73,64
2,LP,1201,358,90,97,81,72
2,QP,1201,17827,3782,3343,2897,1956
2,SC,1202,175,83,78,73,64
2,LP,1202,359,90,97,81,72
2,QP,1202,18044,3782,3343,2897,1956
2,SC,1203,176,83,78,73,64
2,LP,1203,361,90,97,81,72
2,QP,1203,18262,3782,3343,2897,1956
2,SC,1204,176,83,80,73,64
2,LP,1204,361,90,100,81,72
2,QP,1204,18262,3782,3428,2897,1956
2,SC,1205,177,83,80,73,64
2,LP,1205,366,90,100,81,72
2,QP,1205,18481,3782,3428,2897,1956
2,SC,1206,177,83,80,73,64
2,LP,1206,366,90,100,81,72
2,QP,1206,18481,3782,3514,2897,1956
2,SC,1207,177,83,80,75,64
2,LP,1207,366,90,100,85,72
2,QP,1207,18481,3782,3514,2978,1956
2,SC,1208,177,83,81,75,64
2,LP,1208,366,90,101,85,72
2,QP,1208,18481,3782,3601,2978,2020
2,SC,1209,179,83,81,75,64
2,LP,1209,368,90,101,85,72
2,QP,1209,18701,3782,3601,2978,2020
2,SC,1210,181,83,81,75,64
2,LP,1210,371,90,102,85,72
2,QP,1210,18922,3782,3601,2978,2020
2,SC,1211,181,83,81,75,64
2,LP,1211,371,90,102,85,72
2,QP,1211,18922,3782,3601,2978,2020
2,SC,1212,181,84,81,75,64
2,LP,1212,371,91,102,85,72
2,QP,1212,18922,3876,3601,2978,2020
2,SC,1213,181,84,81,75,64
2,LP,1213,371,91,102,85,72
2,QP,1213,19146,3876,3601,2978,2020
2,SC,1214,181,85,82,76,65
2,LP,1214,371,92,103,86,73
2,QP,1214,19146,3971,3689,3060,2085
2,SC,1215,181,87,82,76,65
2,LP,1215,371,94,103,86,73
2,QP,1215,19146,4067,3689,3060,2085
2,SC,1216,181,87,82,76,65
2,LP,1216,371,94,103,86,73
2,QP,1216,19146,4067,3689,3060,2085
2,SC,1217,184,87,82,76,65
2,LP,1217,375,94,103,86,73
2,QP,1217,19371,4067,3689,3060,2085
2,SC,1218,184,87,82,76,65
2,LP,1218,377,94,103,86,73
2,QP,1218,19371,4067,3689,3060,2085
2,SC,1219,184,87,82,77,65
2,LP,1219,377,94,103,87,73
2,QP,1219,19371,4067,3689,3143,2085
2,SC,1220,184,87,82,77,66
2,LP,1220,377,94,103,87,74
2,QP,1220,19371,4067,3689,3143,2151
2,SC,1221,184,87,82,77,66
2,LP,1221,378,94,103,87,74
2,QP,1221,19371,4067,3778,3143,2151
2,SC,1222,184,87,82,77,66
2,LP,1222,378,94,103,87,74
2,QP,1222,19371,4067,3778,3143,2151
2,SC,1223,184,87,82,77,66
2,LP,1223,378,94,103,87,74
2,QP,1223,19371,4067,3778,3143,2151
2,SC,1224,184,88,82,77,66
2,LP,1224,378,95,103,87,74
2,QP,1224,19371,4164,3778,3143,2151
2,SC,1225,184,88,82,77,66
2,LP,1225,378,95,103,87,74
2,QP,1225,19371,4164,3778,3143,2151
2,SC,1226,184,88,83,77,66
2,LP,1226,378,95,104,87,74
2,QP,1226,19371,4164,3868,3143,2151
2,SC,1227,184,88,84,77,66
2,LP,1227,378,95,106,87,74
2,QP,1227,19371,4164,3959,3143,2151
2,SC,1228,184,89,84,77,66
2,LP,1228,378,96,106,87,74
2,QP,1228,19371,4262,3959,3143,2151
2,SC,1229,185,89,84,77,67
2,LP,1229,379,96,106,87,75
2,QP,1229,19597,4262,3959,3143,2218
2,SC,1230,186,89,84,77,67
2,LP,1230,391,96,106,87,75
2,QP,1230,19824,4262,3959,3143,2218
2,SC,1231,186,90,84,78,67
2,LP,1231,391,97,106,88,75
2,QP,1231,19824,4361,3959,3227,2218
2,SC,1232,187,91,84,78,67
2,LP,1232,392,99,106,88,75
2,QP,1232,20054,4461,3959,3227,2218
2,SC,1233,187,91,84,78,67
2,LP,1233,392,99,106,88,75
2,QP,1233,20287,4461,3959,3227,2218
2,SC,1234,187,91,84,78,67
2,LP,1234,392,99,106,88,75
2,QP,1234,20521,4461,3959,3227,2218
2,SC,1235,187,91,84,78,67
2,LP,1235,392,99,106,88,75
2,QP,1235,20521,4461,3959,3227,2218
2,SC,1236,187,91,84,78,67
2,LP,1236,392,99,106,88,75
2,QP,1236,20756,4461,3959,3227,2218
2,SC,1237,187,91,84,78,67
2,LP,1237,392,99,106,88,75
2,QP,1237,20756,4461,3959,3227,2218
2,SC,1238,187,92,84,78,67
2,LP,1238,392,100,106,88,75
2,QP,1238,20756,4562,3959,3227,2218
2,SC,1239,188,92,84,78,68
2,LP,1239,399,100,106,88,76
2,QP,1239,20992,4562,3959,3227,2286
2,SC,1240,189,92,84,79,68
2,LP,1240,403,100,106,89,76
2,QP,1240,21229,4562,3959,3312,2286
2,SC,1241,189,92,85,79,68
2,LP,1241,403,100,107,89,76
2,QP,1241,21229,4562,4051,3312,2286
2,SC,1242,189,92,85,79,68
2,LP,1242,403,100,107,89,76
2,QP,1242,21229,4562,4051,3312,2286
2,SC,1243,189,92,85,79,68
2,LP,1243,403,100,107,89,76
2,QP,1243,21229,4562,4051,3312,2286
2,SC,1244,189,93,85,79,68
2,LP,1244,403,102,107,89,76
2,QP,1244,21229,4664,4051,3312,2286
2,SC,1245,189,94,85,79,69
2,LP,1245,403,103,107,89,77
2,QP,1245,21229,4768,4051,3312,2355
2,SC,1246,189,94,85,79,69
2,LP,1246,403,103,107,90,77
2,QP,1246,21229,4768,4051,3312,2355
2,SC,1247,190,95,85,79,69
2,LP,1247,405,104,107,90,77
2,QP,1247,21467,4873,4051,3312,2355
2,SC,1248,190,95,85,79,69
2,LP,1248,405,104,107,90,77
2,QP,1248,21467,4873,4051,3312,2355
2,SC,1249,190,95,86,79,69
2,LP,1249,405,104,108,90,77
2,QP,1249,21706,4873,4144,3398,2355
2,SC,1250,190,95,86,79,69
2,LP,1250,405,104,108,90,77
2,QP,1250,21706,4873,4144,3398,2355
2,SC,1251,190,95,86,79,69
2,LP,1251,406,104,108,90,77
2,QP,1251,21706,4873,4144,3398,2355
2,SC,1252,190,95,86,79,69
2,LP,1252,406,104,108,90,77
2,QP,1252,21706,4873,4144,3398,2355
2,SC,1253,190,95,86,79,69
2,LP,1253,406,104,108,90,77
2,QP,1253,21706,4873,4144,3398,2355
2,SC,1254,190,95,86,79,69
2,LP,1254,406,104,108,90,77
2,QP,1254,21706,4873,4144,3398,2355
2,SC,1255,190,95,87,79,69
2,LP,1255,406,104,109,90,77
2,QP,1255,21706,4873,4238,3398,2355
2,SC,1256,191,95,87,80,69
2,LP,1256,407,104,109,91,77
2,QP,1256,21946,4873,4238,3485,2355
2,SC,1257,191,95,87,80,69
2,LP,1257,407,104,109,91,77
2,QP,1257,21946,4873,4238,3485,2355
2,SC,1258,192,95,87,80,69
2,LP,1258,408,104,109,91,77
2,QP,1258,22188,4873,4238,3485,2355
2,SC,1259,192,95,87,80,69
2,LP,1259,408,104,109,91,77
2,QP,1259,22188,4873,4238,3485,2355
2,SC,1260,192,95,87,80,69
2,LP,1260,408,104,109,91,77
2,QP,1260,22188,4873,4238,3485,2355
2,SC,1261,192,95,87,80,69
2,LP,1261,410,104,109,91,77
2,QP,1261,22188,4873,4238,3485,2355
2,SC,1262,192,96,87,81,69
2,LP,1262,410,107,109,92,77
2,QP,1262,22188,4979,4238,3573,2355
2,SC,1263,192,96,87,81,69
2,LP,1263,410,107,109,92,77
2,QP,1263,22188,4979,4238,3573,2355
2,SC,1264,193,96,87,81,70
2,LP,1264,418,107,109,92,78
2,QP,1264,22431,4979,4238,3573,2425
2,SC,1265,194,97,88,81,70
2,LP,1265,419,108,110,92,78
2,QP,1265,22677,5086,4333,3573,2425
2,SC,1266,194,97,88,81,70
2,LP,1266,419,108,110,92,78
2,QP,1266,22677,5086,4333,3573,2425
2,SC,1267,194,97,88,81,70
2,LP,1267,419,108,110,92,78
2,QP,1267,22677,5086,4333,3573,2425
2,SC,1268,194,97,88,81,70
2,LP,1268,419,108,110,92,78
2,QP,1268,22677,5086,4333,3573,2425
2,SC,1269,194,97,88,81,70
2,LP,1269,419,108,110,92,78
2,QP,1269,22677,5086,4333,3573,2425
2,SC,1270,194,97,89,81,70
2,LP,1270,419,108,111,92,78
2,QP,1270,22677,5086,4429,3573,2425
2,SC,1271,194,97,91,81,70
2,LP,1271,419,108,114,92,78
2,QP,1271,22677,5194,4526,3573,2425
2,SC,1272,194,97,91,83,70
2,LP,1272,419,108,114,94,78
2,QP,1272,22677,5194,4526,3663,2425
2,SC,1273,194,97,91,83,70
2,LP,1273,419,108,114,94,78
2,QP,1273,22677,5194,4526,3663,2425
2,SC,1274,194,97,91,83,70
2,LP,1274,419,108,114,94,78
2,QP,1274,22677,5194,4526,3663,2425
2,SC,1275,194,97,91,83,71
2,LP,1275,419,108,114,94,79
2,QP,1275,22677,5194,4526,3663,2496
2,SC,1276,194,97,91,83,71
2,LP,1276,419,108,114,94,79
2,QP,1276,22677,5194,4526,3663,2496
2,SC,1277,194,97,92,83,71
2,LP,1277,419,108,115,94,79
2,QP,1277,22677,5194,4624,3663,2496
2,SC,1278,196,97,92,83,72
2,LP,1278,422,108,115,94,80
2,QP,1278,22924,5194,4624,3663,2568
2,SC,1279,196,97,92,83,72
2,LP,1279,422,108,115,94,80
2,QP,1279,22924,5194,4624,3663,2568
2,SC,1280,197,97,92,83,72
2,LP,1280,423,108,115,94,80
2,QP,1280,23172,5194,4624,3663,2568
2,SC,1281,197,97,93,83,72
2,LP,1281,423,108,116,94,80
2,QP,1281,23172,5194,4723,3663,2568
2,SC,1282,197,97,93,83,72
2,LP,1282,423,108,116,94,80
2,QP,1282,23172,5194,4723,3663,2568
2,SC,1283,197,97,93,83,72
2,LP,1283,423,108,116,94,80
2,QP,1283,23172,5194,4823,3663,2568
2,SC,1284,197,97,93,83,72
2,LP,1284,423,108,116,94,80
2,QP,1284,23172,5194,4823,3663,2568
2,SC,1285,197,97,93,83,72
2,LP,1285,423,108,116,94,80
2,QP,1285,23172,5194,4823,3663,2568
2,SC,1286,198,97,94,83,72
2,LP,1286,424,108,117,94,80
